SampleNo,Crop_Name,Fertiliser_Combination_1,Fertiliser_Combination_2
PB/2018-19/95561451/3,Sugarcane,Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561451/3,Cotton,Neem Coated Urea  : 435 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 33,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 401 | Potassium Chloride (Muriate of Potash): 33
PB/2018-19/95561451/1,Buck Wheat (Kaspat),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561451/1,Paddy(Dhaan),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561451/1,Maize,Neem Coated Urea  : 361 | Single Superphosphate (16% P2O5 Granulated): 500 | Potassium Chloride (Muriate of Potash): 33,Diammonium Phosphate (18-46-0): 174 | Neem Coated Urea  : 293 | Potassium Chloride (Muriate of Potash): 33
PB/2018-19/95561451/1,Mustard,Neem Coated Urea  : 289 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 17,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 255 | Potassium Chloride (Muriate of Potash): 17
PB/2018-19/95561451/1,Sugarcane,Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561451/1,Cotton,Neem Coated Urea  : 435 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 33,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 401 | Potassium Chloride (Muriate of Potash): 33
PB/2018-19/95561474/1,Buck Wheat (Kaspat),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561474/1,Paddy(Dhaan),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561474/1,Maize,Neem Coated Urea  : 361 | Single Superphosphate (16% P2O5 Granulated): 500 | Potassium Chloride (Muriate of Potash): 33,Diammonium Phosphate (18-46-0): 174 | Neem Coated Urea  : 293 | Potassium Chloride (Muriate of Potash): 33
PB/2018-19/95561474/1,Mustard,Neem Coated Urea  : 289 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 17,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 255 | Potassium Chloride (Muriate of Potash): 17
PB/2018-19/95561474/1,Sugarcane,Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561474/1,Cotton,Neem Coated Urea  : 435 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 33,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 401 | Potassium Chloride (Muriate of Potash): 33
PB/2018-19/95561506/3,Buck Wheat (Kaspat),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561506/3,Paddy(Dhaan),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561506/3,Maize,Neem Coated Urea  : 361 | Single Superphosphate (16% P2O5 Granulated): 500 | Potassium Chloride (Muriate of Potash): 33,Diammonium Phosphate (18-46-0): 174 | Neem Coated Urea  : 293 | Potassium Chloride (Muriate of Potash): 33
PB/2018-19/95561506/3,Mustard,Neem Coated Urea  : 289 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 17,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 255 | Potassium Chloride (Muriate of Potash): 17
PB/2018-19/95561506/3,Sugarcane,Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561506/3,Cotton,Neem Coated Urea  : 435 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 33,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 401 | Potassium Chloride (Muriate of Potash): 33
PB/2018-19/95561506/2,Buck Wheat (Kaspat),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561506/2,Paddy(Dhaan),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561506/2,Maize,Neem Coated Urea  : 361 | Single Superphosphate (16% P2O5 Granulated): 500 | Potassium Chloride (Muriate of Potash): 33,Diammonium Phosphate (18-46-0): 174 | Neem Coated Urea  : 293 | Potassium Chloride (Muriate of Potash): 33
PB/2018-19/95561506/2,Mustard,Neem Coated Urea  : 289 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 17,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 255 | Potassium Chloride (Muriate of Potash): 17
PB/2018-19/95561506/2,Sugarcane,Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561506/2,Cotton,Neem Coated Urea  : 435 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 33,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 401 | Potassium Chloride (Muriate of Potash): 33
PB/2018-19/95561530/2,Buck Wheat (Kaspat),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561530/2,Paddy(Dhaan),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561530/2,Maize,Neem Coated Urea  : 361 | Single Superphosphate (16% P2O5 Granulated): 500 | Potassium Chloride (Muriate of Potash): 33,Diammonium Phosphate (18-46-0): 174 | Neem Coated Urea  : 293 | Potassium Chloride (Muriate of Potash): 33
PB/2018-19/95561530/2,Mustard,Neem Coated Urea  : 289 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 17,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 255 | Potassium Chloride (Muriate of Potash): 17
PB/2018-19/95561530/2,Sugarcane,Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561530/2,Cotton,Neem Coated Urea  : 435 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 33,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 401 | Potassium Chloride (Muriate of Potash): 33
PB/2018-19/95561530/1,Buck Wheat (Kaspat),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561530/1,Paddy(Dhaan),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561530/1,Maize,Neem Coated Urea  : 361 | Single Superphosphate (16% P2O5 Granulated): 500 | Potassium Chloride (Muriate of Potash): 33,Diammonium Phosphate (18-46-0): 174 | Neem Coated Urea  : 293 | Potassium Chloride (Muriate of Potash): 33
PB/2018-19/95561530/1,Mustard,Neem Coated Urea  : 289 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 17,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 255 | Potassium Chloride (Muriate of Potash): 17
PB/2018-19/95561530/1,Sugarcane,Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561530/1,Cotton,Neem Coated Urea  : 435 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 33,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 401 | Potassium Chloride (Muriate of Potash): 33
PB/2018-19/95561555/2,Buck Wheat (Kaspat),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561555/2,Paddy(Dhaan),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561555/2,Maize,Neem Coated Urea  : 361 | Single Superphosphate (16% P2O5 Granulated): 500 | Potassium Chloride (Muriate of Potash): 33,Diammonium Phosphate (18-46-0): 174 | Neem Coated Urea  : 293 | Potassium Chloride (Muriate of Potash): 33
PB/2018-19/95561555/2,Mustard,Neem Coated Urea  : 289 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 17,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 255 | Potassium Chloride (Muriate of Potash): 17
PB/2018-19/95561555/2,Sugarcane,Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561555/2,Cotton,Neem Coated Urea  : 435 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 33,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 401 | Potassium Chloride (Muriate of Potash): 33
PB/2018-19/95561555/3,Buck Wheat (Kaspat),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561555/3,Paddy(Dhaan),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561555/3,Maize,Neem Coated Urea  : 361 | Single Superphosphate (16% P2O5 Granulated): 500 | Potassium Chloride (Muriate of Potash): 33,Diammonium Phosphate (18-46-0): 174 | Neem Coated Urea  : 293 | Potassium Chloride (Muriate of Potash): 33
PB/2018-19/95561555/3,Mustard,Neem Coated Urea  : 289 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 17,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 255 | Potassium Chloride (Muriate of Potash): 17
PB/2018-19/95561555/3,Sugarcane,Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561555/3,Cotton,Neem Coated Urea  : 435 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 33,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 401 | Potassium Chloride (Muriate of Potash): 33
PB/2018-19/95561555/1,Buck Wheat (Kaspat),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561555/1,Paddy(Dhaan),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561555/1,Maize,Neem Coated Urea  : 361 | Single Superphosphate (16% P2O5 Granulated): 500 | Potassium Chloride (Muriate of Potash): 33,Diammonium Phosphate (18-46-0): 174 | Neem Coated Urea  : 293 | Potassium Chloride (Muriate of Potash): 33
PB/2018-19/95561555/1,Mustard,Neem Coated Urea  : 289 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 17,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 255 | Potassium Chloride (Muriate of Potash): 17
PB/2018-19/95561555/1,Sugarcane,Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561555/1,Cotton,Neem Coated Urea  : 435 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 33,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 401 | Potassium Chloride (Muriate of Potash): 33
PB/2018-19/95561588/2,Buck Wheat (Kaspat),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561588/2,Paddy(Dhaan),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561588/2,Maize,Neem Coated Urea  : 361 | Single Superphosphate (16% P2O5 Granulated): 500 | Potassium Chloride (Muriate of Potash): 50,Diammonium Phosphate (18-46-0): 174 | Neem Coated Urea  : 293 | Potassium Chloride (Muriate of Potash): 50
PB/2018-19/95561588/2,Mustard,Neem Coated Urea  : 289 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 25,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 255 | Potassium Chloride (Muriate of Potash): 25
PB/2018-19/95561588/2,Sugarcane,Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561588/2,Cotton,Neem Coated Urea  : 435 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 50,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 401 | Potassium Chloride (Muriate of Potash): 50
PB/2018-19/95561588/1,Buck Wheat (Kaspat),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561588/1,Paddy(Dhaan),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561588/1,Maize,Neem Coated Urea  : 361 | Single Superphosphate (16% P2O5 Granulated): 500 | Potassium Chloride (Muriate of Potash): 50,Diammonium Phosphate (18-46-0): 174 | Neem Coated Urea  : 293 | Potassium Chloride (Muriate of Potash): 50
PB/2018-19/95561588/1,Mustard,Neem Coated Urea  : 289 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 25,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 255 | Potassium Chloride (Muriate of Potash): 25
PB/2018-19/95561588/1,Sugarcane,Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561588/1,Cotton,Neem Coated Urea  : 435 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 50,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 401 | Potassium Chloride (Muriate of Potash): 50
PB/2018-19/95561616/2,Buck Wheat (Kaspat),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561616/2,Paddy(Dhaan),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561616/2,Maize,Neem Coated Urea  : 361 | Single Superphosphate (16% P2O5 Granulated): 500 | Potassium Chloride (Muriate of Potash): 50,Diammonium Phosphate (18-46-0): 174 | Neem Coated Urea  : 293 | Potassium Chloride (Muriate of Potash): 50
PB/2018-19/95561616/2,Mustard,Neem Coated Urea  : 289 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 25,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 255 | Potassium Chloride (Muriate of Potash): 25
PB/2018-19/95561616/2,Sugarcane,Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561616/2,Cotton,Neem Coated Urea  : 435 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 50,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 401 | Potassium Chloride (Muriate of Potash): 50
PB/2018-19/95561616/1,Buck Wheat (Kaspat),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561616/1,Paddy(Dhaan),Neem Coated Urea  : 0 | Single Superphosphate (16% P2O5 Granulated): 0 | Potassium Chloride (Muriate of Potash): 0,Diammonium Phosphate (18-46-0): 0 | Neem Coated Urea  : 0 | Potassium Chloride (Muriate of Potash): 0
PB/2018-19/95561616/1,Maize,Neem Coated Urea  : 361 | Single Superphosphate (16% P2O5 Granulated): 500 | Potassium Chloride (Muriate of Potash): 50,Diammonium Phosphate (18-46-0): 174 | Neem Coated Urea  : 293 | Potassium Chloride (Muriate of Potash): 50
PB/2018-19/95561616/1,Mustard,Neem Coated Urea  : 289 | Single Superphosphate (16% P2O5 Granulated): 250 | Potassium Chloride (Muriate of Potash): 25,Diammonium Phosphate (18-46-0): 87 | Neem Coated Urea  : 255 | Potassium Chloride (Muriate of Potash): 25
